id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
1924,Bug,Closed,Fixed,camel-core,Major,Christian Schneider,2009/08/20 14:37:15 +0100,2009/08/21 15:47:59 +0100,Willem Jiang,2009/08/24 13:28:33 +0100,3.952291667,2.903171296,Unit test failures on Windows in 2.0.0 release,3 failures in camel-core that do not seem to occur on linux and mac.Failure Details testCannotDeleteFile junit.framework.AssertionFailedError: Should have thrown an exceptionorg.apache.camel.component.file.strategy.GenericFileDeleteProcessStrategyTest:125 testCacheStreamToFileAndNotCloseStream junit.framework.AssertionFailedError: we should have no temp file expected:&lt;1&gt; but was:&lt;0&gt;org.apache.camel.converter.stream.CachedOutputStreamTest:117 testRouteIsCorrectAtRuntime junit.framework.AssertionFailedError: expected:&lt;4&gt; but was:&lt;1&gt;org.apache.camel.processor.ChoiceWithEndTest:39,2.0.0,2.1.0,0,0,38,1,6,2,1,0,0,0,0,0,1,4,camel-core/src/main/java/org/apache/camel/converter/stream/CachedOutputStream.java;camel-core/src/test/java/org/apache/camel/component/file/strategy/GenericFileDeleteProcessStrategyTest.java;camel-core/src/test/java/org/apache/camel/converter/stream/CachedOutputStreamTest.java;camel-core/src/test/java/org/apache/camel/processor/ChoiceWithEndTest.java;,0,0
1925,Bug,Closed,Fixed,camel-core; camel-http,Major,Srivatsa Katta,2009/08/21 07:51:11 +0100,2009/08/26 14:53:38 +0100,Willem Jiang,2009/09/13 11:00:12 +0100,23.13126157,17.83789352,HTTP component throwing IllegalArgumentException in M3 release while bridging between jetty and http,The CamelHttpUri header is not set to the right value while routing between jetty and http components. Because of which the construction of the HttpMethod in the http component fails and throws up an IllegalArgumentException.Detailed discussion regarding this issue can be found in this following thread.http://www.nabble.com/HTTP-component-throwing-IllegalArgumentException-in-M3-release.-tt25057133.html#a25057133,2.0-M3,2.1.0,0,1,49,1,7,3,1,0,0,0,0,0,1,12,components/camel-http/src/main/java/org/apache/camel/component/http/CamelServlet.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpComponent.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpEndpoint.java;components/camel-http/src/main/java/org/apache/camel/component/http/HttpProducer.java;components/camel-jetty/src/main/java/org/apache/camel/component/jetty/CamelContinuationServlet.java;components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpComponent.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpBridgeRouteTest.java;components/camel-servlet/src/main/java/org/apache/camel/component/servlet/CamelHttpTransportServlet.java;components/camel-servlet/src/test/java/org/apache/camel/component/servlet/HttpClientRouteTest.java;components/camel-servlet/src/test/resources/log4j.properties;components/camel-servlet/src/test/resources/org/apache/camel/component/servlet/multiServletWeb.xml;components/camel-servlet/src/test/resources/org/apache/camel/component/servlet/web.xml;,0,0
1931,Improvement,Closed,Fixed,camel-xmpp,Minor,Stan Lewis,2009/08/24 20:43:41 +0100,2009/08/25 01:15:34 +0100,Willem Jiang,2009/08/25 02:16:59 +0100,0.231458333,0.042650463,XmppBinding will add non-serializeable header values to the outgoing xmpp message,I started using velocity in my project which seems to add some headers to the message exchange  the values of which are apparently not serialize-able. As a result when a message in my route gets to the camel-xmpp component it fails in XmppBinding with an IllegalArgumentException as the binding tries to add the bad header. This patch that by not inserting any headers into the xmpp message that don't have serialize-able values.,2.0.0,2.1.0,0,0,72,1,2,2,1,0,0,0,0,0,1,1,components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppBinding.java;,0,0
1934,Bug,Closed,Fixed,camel-jetty,Major,Christian Schneider,2009/08/25 09:00:28 +0100,2009/08/26 03:28:23 +0100,Willem Jiang,2009/08/26 09:46:04 +0100,1.031666667,0.262280093,Unit test failure in Windows for StreamCache. Temp file is not deleted,The temporary file is not deleted. I think the file is still open in some other stream. The problem is I have no idea how to find this place. Like in issue CAMEL-1924 this only happens on windows as on unix you can delete a file even if there are open streams.testStreamCacheToFileShouldBeDeletedInCaseOfException java.lang.AssertionError: There should be no files expected:&lt;1&gt; but was:&lt;0&gt;org.apache.camel.component.jetty.HttpStreamCacheFileTest:71,2.0.0,2.1.0,0,0,72,1,4,2,1,0,0,0,0,0,2,3,camel-core/src/main/java/org/apache/camel/converter/stream/CachedOutputStream.java;camel-core/src/test/java/org/apache/camel/converter/stream/CachedOutputStreamTest.java;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/HttpStreamCacheFileTest.java;,0,0
1944,Improvement,Closed,Fixed,,Minor,Stan Lewis,2009/08/26 16:47:30 +0100,2009/08/27 02:05:46 +0100,Willem Jiang,2009/08/27 03:51:53 +0100,0.461377315,0.07369213,Revamped IRC component event adapter logging,Currently only the camel-irc producer installs an event listener on the IRC connection to log incoming messages from the IRC server. This patch revamps the logging so that the component installs an event adapter to do logging before the connection is even established so it's easier to debug various issues that could be occurring with the connection to the IRC server.,2.0.0,2.1.0,0,0,61,1,2,2,1,0,0,0,0,0,1,4,components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcErrorLogger.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcLogger.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcProducer.java;,0,0
1948,Bug,Closed,Fixed,camel-core,Major,Claus Ibsen,2009/08/27 08:49:06 +0100,2009/08/27 08:49:06 +0100,Claus Ibsen,2009/08/27 08:50:18 +0100,0.000833,0.000833,ServiceSupport - incorrect state after restart,This hampers restart of services by example the overhauled JMX in CAMEL-1933.When a service was restarted it had the following incorrect state: started = true starting = false stopped = true stopping = falseThe stopped should have been changed to false as its started.,2.0.0,2.1.0,0,0,52,1,2,1,1,0,0,0,0,1,1,2,camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java;camel-core/src/test/java/org/apache/camel/impl/ServiceSupportTest.java;,0,0
1950,Improvement,Closed,Fixed,,Trivial,Stan Lewis,2009/08/27 14:34:34 +0100,2009/08/29 08:29:10 +0100,Willem Jiang,2009/08/29 10:19:09 +0100,1.822627315,0.076377315,Add server name to logging event adapter,When connected to multiple IRC servers it's a bit difficult to figure out what server incoming log messages from the event adapter are from. This patch adds the IRC server responsible for a given log message from the event adapter.,2.0.0,2.1.0,0,0,40,1,2,2,1,0,0,0,0,0,1,2,components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcLogger.java;,0,0
1951,Improvement,Closed,Fixed,camel-jms; jmx,Major,Ron Gavlin,2009/08/28 04:45:50 +0100,2009/08/28 07:55:27 +0100,Claus Ibsen,2009/09/02 09:32:46 +0100,5.199259259,5.067581019,camel-jms consumer endpoint should allow properties such as maxConcurrentConsumers and concurrentConsumers to be managed via JMX,camel-jms consumer endpoint should allow properties such as maxConcurrentConsumers and concurrentConsumers to be managed via JMX,2.0.0,2.1.0,0,0,1,1,2,1,1,0,0,0,0,0,1,3,camel-core/src/main/java/org/apache/camel/management/mbean/ManagedBrowsableEndpoint.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsQueueEndpoint.java;,0,0
1952,Improvement,Closed,Fixed,camel-core,Trivial,Claus Ibsen,2009/08/28 06:14:28 +0100,2009/08/28 06:14:28 +0100,Claus Ibsen,2009/08/28 06:16:08 +0100,0.001157407,0.001157407,Exchange - getIn and getOut with expected type parameter,It would be nice with a getIn(type) method so you can avoid ugly type cast and let Camel do type casting instead.CxfMessage cxf = exchange.getIn(CxfMessage.class);And the same for a getOut as well.,2.0.0,2.1.0,0,0,39,1,2,1,1,0,0,0,0,0,1,3,camel-core/src/main/java/org/apache/camel/Exchange.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/test/java/org/apache/camel/impl/DefaultExchangeTest.java;,0,0
1956,Improvement,Closed,Fixed,,Minor,Stan Lewis,2009/08/28 13:23:12 +0100,2009/08/29 08:28:57 +0100,Willem Jiang,2009/08/29 09:27:39 +0100,0.836423611,0.040763889,camel-irc should handle onReply callbacks,Currently it's not possible to receive the response from commands like WHO as irclib invokes onReply when it gets a response from the IRC server  which the IrcConsumer doesn't implement. This patch adds that and also turns on debug logging for the IRC component in the tests.,2.0.0,2.1.0,0,0,47,1,2,2,1,0,0,0,0,0,1,7,components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConfiguration.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConstants.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcEndpoint.java;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcMessage.java;components/camel-irc/src/test/java/org/apache/camel/component/irc/IrcOnReplyTest.java;components/camel-irc/src/test/resources/log4j.properties;,0,0
1963,Bug,Closed,Fixed,camel-spring,Major,Dado Comm,2009/08/31 08:03:23 +0100,2009/09/10 07:16:13 +0100,Claus Ibsen,2009/09/10 09:27:39 +0100,10.05851852,0.091273148,Graceful shutdown problem,While running camel-example-spring-jms in 2.0M3  I've noticed that GracefulShutdownService can't stop Camel. It calls Main.getInstance().stop();but this call blocks and never returns. With enabled debug logging for org.springframework.jms  console outputs&#91;aultMessageListenerContainer-1&#93; efaultMessageListenerContainer DEBUG Waiting for shutdown of message listener invokers&#91;aultMessageListenerContainer-1&#93; efaultMessageListenerContainer DEBUG Still waiting for shutdown of 1 message listener invokersRelated forum thread:http://www.nabble.com/Garceful-shutdown-bug-in-2.0M3--td25113519.htmlDado,2.0-M3,2.1.0,1,2,56,1,2,1,1,0,0,0,0,0,1,9,camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;camel-core/src/main/java/org/apache/camel/impl/MainSupport.java;camel-core/src/main/java/org/apache/camel/impl/ServiceSupport.java;camel-core/src/main/java/org/apache/camel/processor/Pipeline.java;camel-core/src/main/java/org/apache/camel/processor/RedeliveryErrorHandler.java;camel-core/src/main/java/org/apache/camel/processor/RedeliveryPolicy.java;components/camel-spring/src/main/java/org/apache/camel/spring/Main.java;components/camel-spring/src/test/java/org/apache/camel/spring/issues/SpringMainStartFailedIssueTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/issues/SpringMainStartFailedIssueTest.xml;,0,0
1976,Improvement,Closed,Fixed,camel-jms; jmx,Major,Claus Ibsen,2009/09/02 08:17:54 +0100,2009/09/02 08:17:54 +0100,Claus Ibsen,2009/09/02 08:53:06 +0100,0.024444444,0.024444444,Restarting JmsConsumer should pickup configuration changes,You should be able to using JMX to manage JMS endpoints and change configuration such as number of concurrent consumers.Then when restarting the jms consumers they should pickup any configuration changes done on the jms endpoint.,2.0.0,2.1.0,0,0,36,1,2,1,1,0,0,0,0,0,1,6,components/camel-jms/pom.xml;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsConsumer.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsEndpoint.java;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsQueueEndpoint.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsConsumerRestartPickupConfigurationChangesTest.java;components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsEndpointConfigurationTest.java;,0,0
1988,Improvement,Closed,Fixed,,Critical,Guillaume Nodet,2009/09/04 11:01:13 +0100,2009/09/15 14:27:39 +0100,Guillaume Nodet,2009/09/17 16:16:39 +0100,13.21905093,2.075694444,Better OSGi metadata to allow deploying multiple camel versions in the same OSGi framework,Better OSGi metadata to allow deploying multiple camel versions in the same OSGi framework,1.6.1; 2.0.0,1.6.2; 2.1.0,0,0,1,1,3,2,1,1,0,0,0,0,1,23,camel-core/pom.xml;components/camel-amqp/pom.xml;components/camel-atom/pom.xml;components/camel-cxf/pom.xml;components/camel-flatpack/pom.xml;components/camel-freemarker/pom.xml;components/camel-http/pom.xml;components/camel-jpa/pom.xml;components/camel-mina/pom.xml;components/camel-osgi/pom.xml;components/camel-osgi/src/main/java/org/apache/camel/osgi/Activator.java;components/camel-quickfix/pom.xml;components/camel-spring-integration/pom.xml;components/camel-spring-javaconfig/pom.xml;components/camel-spring/pom.xml;components/camel-stringtemplate/pom.xml;components/camel-velocity/pom.xml;components/camel-xmlbeans/pom.xml;components/camel-xmpp/pom.xml;parent/pom.xml;platforms/karaf/features/pom.xml;platforms/karaf/features/src/main/resources/features.xml;pom.xml;,0,0
1993,Improvement,Closed,Fixed,camel-spring,Minor,Claus Ibsen,2009/09/07 17:17:31 +0100,2009/09/07 17:17:31 +0100,Claus Ibsen,2009/09/09 12:02:42 +0100,1.781377315,1.781377315,Spring DSL - errorHandlerRef should only be support on camel context or route,It just makes it to confusing you can set it on a processor definition in the middle of a route.Only these 2 xml tags should support it camelContext route,2.0.0,2.1.0,0,0,31,1,3,1,1,0,1,0,0,0,1,3,camel-core/src/main/java/org/apache/camel/model/ProcessorDefinition.java;camel-core/src/main/java/org/apache/camel/model/RouteDefinition.java;components/camel-http/src/test/java/org/apache/camel/component/http/HttpPostWithBodyTest.java;,0,0
2016,Bug,Closed,Fixed,camel-jpa,Major,Guillaume Nodet,2009/09/15 13:12:11 +0100,2009/09/15 13:50:36 +0100,Claus Ibsen,2009/09/15 14:04:02 +0100,0.036006944,0.009328704,camel-jpa exports the org.apache.camel.processor.interceptor which leads to a split package,The package is already exported by camel-core  so the class in this package needs to be moved to another package.,2.0.0,2.1.0,0,0,20,1,3,1,1,0,0,0,0,0,1,6,camel-core/src/main/java/org/apache/camel/processor/interceptor/TraceInterceptor.java;components/camel-jpa/pom.xml;components/camel-jpa/src/main/java/org/apache/camel/processor/interceptor/JpaTraceEventMessage.java;components/camel-jpa/src/main/java/org/apache/camel/processor/interceptor/jpa/JpaTraceEventMessage.java;components/camel-jpa/src/test/java/org/apache/camel/processor/interceptor/JpaTraceEventMessageTest.java;components/camel-jpa/src/test/resources/META-INF/persistence.xml;,0,0
2020,Bug,Closed,Fixed,,Major,Willem Jiang,2009/09/17 10:21:34 +0100,2009/09/17 10:21:34 +0100,Willem Jiang,2009/09/17 11:32:46 +0100,0.049444444,0.049444444,NPE when the bundle is camel-osgi bundle is inactive,The stack trace. java.lang.NullPointerException atorg.apache.camel.osgi.OsgiFactoryFinder.getResource(OsgiFactoryFinder.java:85) atorg.apache.camel.osgi.OsgiFactoryFinder.findClass(OsgiFactoryFinder.java:51) atorg.apache.camel.component.file.GenericFileEndpoint.createGenericFileStrategy(GenericFileEndpoint.java:130) atorg.apache.camel.component.file.GenericFileEndpoint.getGenericFileProcessStrategy(GenericFileEndpoint.java:114) atorg.apache.camel.component.file.GenericFileConsumer.processExchange(GenericFileConsumer.java:162) atorg.apache.camel.component.file.GenericFileConsumer.processBatch(GenericFileConsumer.java:120) atorg.apache.camel.component.file.GenericFileConsumer.poll(GenericFileConsumer.java:93) atorg.apache.camel.impl.ScheduledPollConsumer.run(ScheduledPollConsumer.java:98) at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:441) atjava.util.concurrent.FutureTask$Sync.innerRunAndReset(FutureTask.java:317) at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:150) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$101(ScheduledThreadPoolExecutor.java:98) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.runPeriodic(ScheduledThreadPoolExecutor.java:181) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:205) atjava.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) atjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) at java.lang.Thread.run(Thread.java:619)Here is the mail thread&#91;1&#93; which discusses about this issue.&#91;1&#93;http://www.nabble.com/Error-using-camel-file-with-windows-tt25475829.html#a25486384,1.5.0; 1.6.0; 2.0-M1; 1.6.1; 2.0-M2; 2.0-M3; 2.0.0,1.6.2; 2.1.0,0,0,44,1,2,2,1,1,0,1,0,0,1,1,components/camel-osgi/src/main/java/org/apache/camel/osgi/OsgiFactoryFinder.java;,0,0
2031,Improvement,Closed,Fixed,camel-core,Minor,Claus Ibsen,2009/09/21 09:20:28 +0100,2009/09/21 09:20:28 +0100,Claus Ibsen,2009/09/21 09:24:42 +0100,0.002939815,0.002939815,DataSet - Add initial delay with a default of 1 sec,To avoid data set consumers starting spitting out messages before other routes have properly started.,2.0.0,2.1.0,0,0,15,1,2,1,1,0,0,0,0,0,1,2,camel-core/src/main/java/org/apache/camel/component/dataset/DataSetConsumer.java;camel-core/src/main/java/org/apache/camel/component/dataset/DataSetEndpoint.java;,0,0
2032,Bug,Closed,Fixed,camel-xmpp,Minor,Stan Lewis,2009/09/21 17:24:19 +0100,2009/09/21 18:27:33 +0100,Stan Lewis,2009/09/21 18:27:33 +0100,0.043912037,0,XmppMessages don't get converted to strings,This has been bugging me for awhile  when you have a route using XMPP you get instances of XmppMessage in your route rather than just a string containing the body of the XmppMessage. Tracked that down and took out the work arounds I had previously put in my contributed xmpp tests.,2.0.0,2.1.0,0,0,51,1,2,2,1,0,0,0,0,0,1,3,components/camel-xmpp/src/main/java/org/apache/camel/component/xmpp/XmppMessage.java;components/camel-xmpp/src/test/java/org/apache/camel/component/xmpp/XmppRouteChatTest.java;components/camel-xmpp/src/test/java/org/apache/camel/component/xmpp/XmppRouteMultipleProducersSingleConsumerTest.java;,0,0
2049,Bug,Closed,Fixed,camel-mina,Major,Dmytro Rud,2009/10/01 10:00:11 +0100,2009/10/03 09:08:03 +0100,Claus Ibsen,2009/10/08 07:23:36 +0100,6.891261574,4.927465278,Improper configuration of MINA connector and acceptor instances; Better producer,A sample scenario where both MINA producer(s) and consumer(s) are used in the same route (e.g. some kind of dispatching or proxying):from('mina:tcp://localhost:8888?lazySessionCreation=true&amp;sync=true') .to('mina:tcp://localhost:7777?lazySessionCreation=true&amp;sync=true');from('mina:tcp://localhost:7777?lazySessionCreation=true&amp;sync=true') .process(/prepare answer/);Due to improper configuration of MINA acceptor and connector instances in MinaComponent#createSocketEndpoint()  no more than 15 incoming threads can be served at port 8888 &#8211; the producer becomes unable to open an outgoing session. This is actually an issue of MINA  not of Camel &#8211; a test application written using 'raw' MINA shows the same behaviour.A solution is to apply configuration rules described  e.g.  at http://mina.apache.org/configuring-thread-model.html  as done in the attached patch.Moreover  the standard Camel-MINA producer is not thread-safe &#8211; actually a well-known point. A second attached file contains a thread pool-based reentrant version  which can be efficiently used for TCP endpoints with both parameters 'lazySessionCreation' and 'sync' set to true.,1.6.0,1.6.2; 2.0.0; 2.1.0,0,0,138,1,13,2,0,0,0,0,0,0,3,7,components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaComponent.java;camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/main/java/org/apache/camel/util/concurrent/ExecutorServiceHelper.java;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaComponent.java;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaConsumer.java;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaProducer.java;components/camel-mina/src/main/java/org/apache/camel/component/mina/MinaComponent.java;,0,0
2060,Bug,Closed,Fixed,,Major,Willem Jiang,2009/10/12 04:40:55 +0100,2009/10/12 04:40:55 +0100,Willem Jiang,2009/10/12 07:50:49 +0100,0.131875,0.131875,Camel Bean component should not remember the last called method name if the bean's method name is not explicitly specified.,Here is the mail thread which discuses this issue. http://www.nabble.com/Bean-endpoint-in-a-route-is-holding-reference-to-the-last-used-methodName-and-does-not-invoke-Camel%27s-Bean-binding-tp25838095p25838095.html,2.0-M3; 2.0.0,1.6.2; 2.1.0,0,0,13,1,2,2,0,1,0,0,0,0,1,2,camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;camel-core/src/test/java/org/apache/camel/component/bean/BeanImplicitMethodTest.java;,0,0
2063,Improvement,Closed,Fixed,camel-core,Minor,Claus Ibsen,2009/10/12 18:36:26 +0100,2009/11/19 13:16:19 +0100,Claus Ibsen,2009/11/19 14:32:49 +0100,37.83082176,0.053125,DeadLetterChannel - Should pre check the endpointUri is valid and report failure on startup,If you misconfigure the DLC endpoint URI it will get created on demand and if case of a problem its logged. We should pre check this on route startup so we know the DLC queue works.,2.0.0,2.1.0,0,0,36,1,14,2,0,0,0,0,0,0,2,65,tests/camel-itest-karaf/pom.xml;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/AbstractFeatureTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelAmqpTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelAtomTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelBamTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelBindyTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelCacheTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelCastorTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelCometdTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelCsvTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelCxfTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelFlatpackTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelFreemarkerTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelFtpTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelGroovyTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelGuiceTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelHl7Test.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelHttpTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelIbatisTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelIrcTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJaxbTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJcrTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJdbcTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJettyTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJingTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJmsTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJosqlTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJpaTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJuelTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelJxpathTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelLdapTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelMailTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelMinaTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelMsvTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelMvelTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelOgnlTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelPrinterTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelQuartzTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelRestletTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelRmiTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelRssTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSaxonTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelScalaTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelScriptTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelServletTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSnmpTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSpringIntegrationTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSpringJavaconfigTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelSqlTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelStreamTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelTagsoupTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelVelocityTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelXmlbeansTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelXmlsecurityTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelXmppTest.java;tests/camel-itest-karaf/src/test/java/org/apache/camel/itest/karaf/CamelXstreamTest.java;tests/pom.xml;camel-core/src/main/java/org/apache/camel/builder/BuilderSupport.java;camel-core/src/main/java/org/apache/camel/builder/DeadLetterChannelBuilder.java;camel-core/src/test/java/org/apache/camel/processor/DeadLetterChannelBuilderWithInvalidDeadLetterUriTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringDeadLetterChannelInvalidDeadLetterUriTest.java;components/camel-spring/src/test/java/org/apache/camel/spring/processor/SpringDeadLetterChannelInvalidOptionDeadLetterUriTest.java;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/SpringDeadLetterChannelInvalidDeadLetterUriTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/SpringDeadLetterChannelInvalidOptionDeadLetterUriTest.xml;components/camel-spring/src/test/resources/org/apache/camel/spring/processor/onexception/exceptionBuilderWithRetryLoggingLevelSet.xml;,0,0
2064,Bug,Closed,Fixed,camel-core,Major,Martin Krasser,2009/10/12 18:43:37 +0100,2009/10/12 18:53:21 +0100,Claus Ibsen,2009/10/12 18:53:21 +0100,0.006759259,0,Redundant interceptions when using interceptSendToEndpoint,See http://www.nabble.com/Issue-with-interceptSendToEndpoint-to25859201s22882.html,2.0.0,2.1.0,0,0,5,1,3,2,0,0,0,0,0,0,1,3,camel-core/src/main/java/org/apache/camel/model/InterceptSendToEndpointDefinition.java;camel-core/src/test/java/org/apache/camel/management/ManagedErrorHandlerOptionsTest.java;camel-core/src/test/java/org/apache/camel/processor/intercept/InterceptSendToEndpointTest.java;,0,0
