id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
1917,Bug,Resolved,Fixed,,Major,Jaimin D Jetly,2013/04/12 20:48:41 +0100,2013/04/12 20:48:41 +0100,Jaimin D Jetly,2013/04/12 22:27:04 +0100,0.068321759,0.068321759,Ambari Core-Site.xml Missing Property for LZO (enabled) - io.compression.codecs,Ambari Core-Site.xml Missing Property for LZO (enabled) - io.compression.codecs,1.2.3,1.2.3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,,0,0
1919,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/12 23:06:49 +0100,2013/04/12 23:06:49 +0100,Sumit Mohanty,2013/04/13 05:39:44 +0100,0.272858796,0.272858796,JobTracker History Server failed to come up on 1.3.0 stack and the request for service stall is stalled,Attempted to install a cluster with 1.3.0 stack.Service install was all green  but JobTracker History Server failed to come up.The request for the service start is stalled  with no tasks in QUEUED or IN_PROGRESS state  but with some tasks in PENDING state.,1.2.3,1.2.3,0,2,42,1,3,2,0,0,0,0,0,0,0,0,,0,0
1923,Improvement,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/12 23:46:45 +0100,2013/04/12 23:46:45 +0100,Sumit Mohanty,2013/04/13 01:50:11 +0100,0.085717593,0.085717593,Allow for users to customize Nagios user accounts,Allow for customers to install the users used for Nagios.,1.2.3,1.2.4,0,3,10,1,2,2,1,0,0,0,0,0,0,0,,0,0
1924,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/12 23:51:45 +0100,2013/04/12 23:51:45 +0100,Sumit Mohanty,2013/04/26 18:39:46 +0100,13.78334491,13.78334491,Allow for users to customize Ganglia gmetad + gmond user accounts,Allow customization of ganglia gmetad and gmond users.For reference: looks like this is available in gsInstaller so the pattern exists to follow for Ambari impl. Defaults to nobody/nobody,1.2.3,1.2.3,0,3,28,1,3,3,1,0,0,0,0,0,0,0,,0,0
1933,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/15 17:51:25 +0100,2013/04/15 17:51:25 +0100,Sumit Mohanty,2013/04/15 18:18:45 +0100,0.018981481,0.018981481,Test failure : testCascadeDeleteStages,mvn clean install produces the following failure ...testCascadeDeleteStages(org.apache.ambari.server.actionmanager.TestActionManager):Exception [EclipseLink-4002] (Eclipse Persistence Services -2.4.0.v20120608-r11652):org.eclipse.persistence.exceptions.DatabaseException(..),1.2.3,1.2.3,0,2,20,1,1,1,0,0,0,0,0,0,0,0,,0,0
1934,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/15 17:55:34 +0100,2013/04/15 17:55:34 +0100,Sumit Mohanty,2013/04/15 18:20:34 +0100,0.017361111,0.017361111,Security vulnerability with Ganglia and Nagios,Ganglia Issue : Unspecified vulnerability in Ganglia Web before 3.5.1 allows remote attackers to execute arbitrary PHP code via unknown attack vectors. http://ganglia.info/?p=549 Ganglia Web 3.5.1 Release ?ESecurity Advisory There is a security issue in Ganglia Web going back to at least 3.1.7 which can lead to arbitrary script being executed with web user privileges possibly leading to a machine compromise. Issue has been fixed in the latest version of Ganglia Web which can be downloaded from https://sourceforge.net/projects/ganglia/files/ganglia-web/3.5.1/ Solution: Need to get upgraded rpms with the Ganglia Web version 3.5.7 which has the fix for this vulnerability.Nagios: Multiple stack-based buffer overflows in the get_history function in history.cgi in Nagios Core before 3.4.4  and Icinga 1.6.x before 1.6.2  1.7.x before 1.7.4  and 1.8.x before 1.8.4  might allow remote attackers to execute arbitrary code via a long (1) host_name variable (host parameter) or (2) svc_description variable. http://www.nagios.org/projects/nagioscore/history/core-3x http://lists.grok.org.uk/pipermail/full-disclosure/2012-December/089125.html Vulnerable software and versions - nagios:nagios:3.4.3 and previous versions,1.2.3,1.2.3,0,2,169,1,1,1,1,0,0,1,0,0,0,0,,2,2
1944,Bug,Resolved,Fixed,ambari-server,Blocker,Siddharth Wagle,2013/04/16 05:46:36 +0100,2013/04/16 05:46:36 +0100,Siddharth Wagle,2013/04/16 23:06:41 +0100,0.722280093,0.722280093,All Service Smoke tests fail when run with service start,has_key(): expects the first argument to be a hash  got '' which is of type String at /var/lib/ambari-agent/puppet/modules/hdp/manifests/init.pp:38 on node ip-10-38-25-227.ec2.internalsite-pp#12.04.2013 03:16:38import '/var/lib/ambari-agent/puppet/modules/hdp/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-hadoop/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-hbase/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-zookeeper/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-oozie/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-pig/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-sqoop/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-templeton/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-hive/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-hcat/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-mysql/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-monitor-webserver/manifests/*.pp'import '/var/lib/ambari-agent/puppet/modules/hdp-repos/manifests/*.pp'$ambari_db_rca_password= ['mapred']$nagios_server_host= ['ip-10-38-25-227.ec2.internal']$ambari_db_rca_url= ['jdbc:postgresql://ip-10-38-25-227.ec2.internal/ambarirca']$webhcat_server_host= ['ip-10-38-25-227.ec2.internal']$hbase_rs_hosts= ['ip-10-38-25-227.ec2.internal']$slave_hosts= ['ip-10-38-25-227.ec2.internal']$namenode_host= ['ip-10-38-25-227.ec2.internal']$ganglia_server_host= ['ip-10-38-25-227.ec2.internal']$hbase_master_hosts= ['ip-10-38-25-227.ec2.internal']$hive_mysql_host= ['ip-10-38-25-227.ec2.internal']$oozie_server= ['ip-10-38-25-227.ec2.internal']$ambari_db_rca_driver= ['org.postgresql.Driver']$zookeeper_hosts= ['ip-10-38-25-227.ec2.internal']$jtnode_host= ['ip-10-38-25-227.ec2.internal']$ambari_db_rca_username= ['mapred']$hive_server_host= ['ip-10-38-25-227.ec2.internal']node /default/ { stage{1 :} -&gt; stage{2 :}class {'hdp': stage =&gt; 1}class {'hdp-zookeeper::quorum::service_check': stage =&gt; 2}},1.2.3,1.2.3,0,2,72,1,3,2,0,0,0,0,0,0,0,0,,0,0
1947,Bug,Resolved,Fixed,ambari-agent,Major,Siddharth Wagle,2013/04/16 21:57:22 +0100,2013/04/16 21:57:22 +0100,Siddharth Wagle,2013/04/16 22:07:36 +0100,0.007106481,0.007106481,Oozie Smoke test fails with errors on the start services/install page.,Ozzie smoke tests fail,1.2.3,1.2.3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,,0,0
1948,Bug,Resolved,Fixed,ambari-agent,Major,Siddharth Wagle,2013/04/16 22:40:09 +0100,2013/04/16 22:40:09 +0100,Siddharth Wagle,2013/04/16 23:35:26 +0100,0.038391204,0.038391204,System logs are not present on tasktracker,Run a mapreduce job.Find the attempt id and look for system logs on tasktracker.http://ec2-54-224-138-78.compute-1.amazonaws.com:50060/tasklog?attemptid=attempt_201304121816_0003_m_000000_0Actual result:The syslogs are not present here.Only stdout and stderr logs are present.,1.2.3,1.2.3,0,2,29,1,1,1,1,0,0,0,0,0,0,0,,0,0
1952,Bug,Resolved,Fixed,infra,Major,Ashish Singh,2013/04/17 21:32:25 +0100,2013/04/17 21:32:25 +0100,Ashish Singh,2013/04/23 23:55:58 +0100,6.0996875,6.0996875,hadoop dependency version for ambari-log4j is hardcoded  making it regular expression based to pick latest from the repository.,Ambari-log4j has hardcoded hadoop-core and hadoop-tools dependency. Make it version as regular expression to pick from the range from 1.0 &lt;= x &lt; 2.0.Also  updating the repository url.,1.2.3,1.2.3,0,3,28,1,5,3,1,0,0,0,0,0,0,0,,0,0
1956,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/18 00:01:19 +0100,2013/04/18 00:01:19 +0100,Yusaku Sako,2013/04/18 02:39:56 +0100,0.110150463,0.110150463,Wrong install status shown in Add Service Wizard,Upon master component install failure  the host status becomes 'warning' instead of 'failed' for Add Service Wizard.,1.2.3,1.2.3,0,2,17,1,2,2,1,0,0,0,0,0,0,0,,0,0
1957,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/18 00:03:34 +0100,2013/04/18 00:03:34 +0100,Yusaku Sako,2013/04/18 02:43:02 +0100,0.110740741,0.110740741,Hosts table: whether the alert filter is in effect or not is not clear,Currently  when the red badge inside the Hosts tab is clicked  it shows hosts that have at least one alert and no other hosts are displayed.The fact that the alert filter is in effect is not clear to the user and causes confusion.,1.2.3,1.2.3,0,2,43,1,2,2,0,0,0,0,0,0,0,0,,0,0
1966,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/18 01:22:26 +0100,2013/04/18 01:22:26 +0100,Yusaku Sako,2013/04/18 05:52:21 +0100,0.18744213,0.18744213,Client install tasks are shown twice in progress popup during start phase of install wizard (update API call to include params/reconfigure_client),Client install tasks are shown twice in progress popup during start phase of install wizard (update API call to include params/reconfigure_client),1.2.3,1.2.3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,,0,0
1978,Bug,Resolved,Fixed,ambari-agent,Major,Siddharth Wagle,2013/04/18 18:14:47 +0100,2013/04/18 18:14:47 +0100,Siddharth Wagle,2013/04/20 00:08:04 +0100,1.245335648,1.245335648,Deploying HDP-1.3.0 results in several alerts - is it related to hard-coded port,TaskTracker  RegionServer  HBase master process down because check_tcp failure.Looks like the hadoop-services.cfg.erb has:check_command check_tcp!&lt;%=scope.function_hdp_template_var('jtnode_port')%&gt;!-w 1 -c 1and looks like the ports are not getting replaced and end up being empty.,1.2.3,1.2.3,0,3,30,1,3,3,0,0,0,0,0,0,0,0,,0,0
1980,Bug,Resolved,Fixed,,Major,Nate Cole,2013/04/18 22:12:26 +0100,2013/04/18 22:12:26 +0100,Nate Cole,2013/04/18 23:38:09 +0100,0.059525463,0.059525463,When nagios is unavailable  return null instead of throwing an Exception,NAGIOS_SERVER alerts are retrieved from the nagios server when requesting the host_component. There is a SystemException thrown in the case of an IOException  which propagates as a 500 error for the entire request.In this case  set the nagios_alerts element to null instead of the 500 error.,1.2.3,1.2.3,0,2,46,1,3,2,0,0,0,0,0,0,0,0,,0,0
1988,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/18 23:41:53 +0100,2013/04/18 23:41:53 +0100,Yusaku Sako,2013/04/19 00:41:10 +0100,0.041168981,0.041168981,Hostname pattern expression is broken,dev[01-03].domain.com expanded to:dev1.domain.comdev2.domain.comdev3.domain.comShould be:dev01.domain.comdev02.domain.comdev03.domain.com,1.2.3,1.2.3,0,2,4,1,2,2,0,0,0,0,0,0,0,0,,0,0
1997,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/23 22:41:16 +0100,2013/04/23 22:41:16 +0100,Yusaku Sako,2013/04/24 00:10:34 +0100,0.062013889,0.062013889,Filtered hosts get out of sync with the filter selection,1. Browse to Hosts2. Click one of the filters3. Browse to Services and back to Hosts4. The filter links show All as the current filter but the filter didn't reset and still shows a sub-set of hosts,1.2.3,1.2.3,0,2,37,1,2,2,0,0,0,0,0,0,0,0,,0,0
1998,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/23 22:41:35 +0100,2013/04/23 22:41:35 +0100,Yusaku Sako,2013/04/24 00:11:31 +0100,0.062453704,0.062453704,Action buttons on host details page not formatted properly on Firefox,Action buttons on host details page not formatted properly on Firefox,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
1999,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/23 22:41:53 +0100,2013/04/23 22:41:53 +0100,Yusaku Sako,2013/04/24 00:12:22 +0100,0.062835648,0.062835648,Clicking on Cancel on the Service Config page should not reload the entire app,When Cancel is clicked on the Service Config page  simply reload the config (not the entire app).,1.2.3,1.2.3,0,2,17,1,2,2,1,0,0,0,0,0,0,0,,0,0
2001,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/23 22:42:40 +0100,2013/04/23 22:42:40 +0100,Yusaku Sako,2013/04/24 00:14:40 +0100,0.063888889,0.063888889,Filtering on Jobs table does not work under certain situations,Filtering on Jobs table does not work under certain situations,1.2.3,1.2.3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,,0,0
2003,Improvement,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/23 22:43:18 +0100,2013/04/23 22:43:18 +0100,Yusaku Sako,2013/04/24 00:16:59 +0100,0.06505787,0.06505787,Hosts tab: clicking on red badge should not toggle 'Alerts' filter,Clicking on the red badge in the Hosts tab should not toggle the 'Alerts' filter on the Hosts page (clicking anywhere in Hosts tab should go to Hosts page with 'All' selected).,1.2.3,1.2.3,0,2,32,1,2,2,1,0,0,0,0,0,0,0,,0,0
2008,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/04/23 23:57:41 +0100,2013/04/23 23:57:41 +0100,Sumit Mohanty,2013/04/24 00:01:11 +0100,0.002430556,0.002430556,Using mixed OS overwrites ambari.repo during install,Performed install on mixed OS environment with 8 hosts.Ambari Server = RHEL6Three Hosts = RHEL6Four Hosts = RHEL5Performed manual ambari-agent bootstrap of the Four RHEL5 hosts. I was able to successfully register all hosts. When install started  the four RHEL5 hosts failed on installing their first component. Looking at the servers  looks like the right HDP.repo and HDP-epel.repo files are put in place.But looks like the ambari.repo file had been overwritten at some point during the install process  and now is point to the RHEL6 repos  causing failures.,1.2.3,1.2.3,0,2,88,1,1,1,1,0,0,0,0,0,0,0,,0,0
2013,Bug,Resolved,Fixed,,Major,Nate Cole,2013/04/24 13:20:45 +0100,2013/04/24 13:20:45 +0100,Nate Cole,2013/04/24 17:36:03 +0100,0.177291667,0.177291667,Cannot delete cluster with components in UNKNOWN state,When components are marked in an UNKNOWN state  it is not possible to delete the cluster - this should be possible.,1.2.3,1.2.3,0,2,21,1,3,2,0,0,0,0,0,0,0,0,,0,0
2019,Bug,Resolved,Fixed,ambari-server,Major,Siddharth Wagle,2013/04/24 20:11:49 +0100,2013/04/24 20:11:49 +0100,Siddharth Wagle,2013/04/24 23:12:21 +0100,0.12537037,0.12537037,Cannot decommission data node (ensure recommission also works),stderr: $configuration&#91;hdfs-site&#93; is not an hash or array when accessing it with dfs.hosts.exclude at /var/lib/ambari-agent/puppet/modules/hdp-hadoop/manifests/hdfs/decommission.pp:24 on node ip-10-82-213-66.ec2.internal stdout:None,1.2.3,1.2.3,0,2,20,1,4,2,0,0,0,0,1,0,0,0,,0,0
2024,Bug,Resolved,Fixed,ambari-server,Major,Siddharth Wagle,2013/04/25 19:14:21 +0100,2013/04/25 19:14:21 +0100,Siddharth Wagle,2013/04/25 21:09:06 +0100,0.0796875,0.0796875,Ambari Server becomes unresponsive after crashing on http reads on jersey.,The api's are being handled by a queuedthreadpool. The queuedthread pool size is 25.Somehow the http connections are being torn down from the UI side but the server still is hanging onto that socket and reading (most likely UI will also need to close http connections if its not using them - which might be an issue as well but doesnt have to addressed as urgent). The server has a read timeout of 0 which means it will just hang on to that socket for read. This causes all the threads to block at one time or the other. Simple solution is add read timeouts to all the SelectChannelConnector and SslSelectChannelConnector we use.Exception trace: SEVERE: The exception contained within MappableContainerException could not be mapped to a response  re-throwing to the HTTP containerorg.eclipse.jetty.io.EofException: early EOF at org.eclipse.jetty.server.HttpInput.read(HttpInput.java:65) at org.codehaus.jackson.impl.ByteSourceBootstrapper.ensureLoaded(ByteSourceBootstrapper.java:507) at org.codehaus.jackson.impl.ByteSourceBootstrapper.detectEncoding(ByteSourceBootstrapper.java:129) at org.codehaus.jackson.impl.ByteSourceBootstrapper.constructParser(ByteSourceBootstrapper.java:224) at org.codehaus.jackson.JsonFactory._createJsonParser(JsonFactory.java:785) at org.codehaus.jackson.JsonFactory.createJsonParser(JsonFactory.java:561) at org.codehaus.jackson.jaxrs.JacksonJsonProvider.readFrom(JacksonJsonProvider.java:414) at com.sun.jersey.json.impl.provider.entity.JacksonProviderProxy.readFrom(JacksonProviderProxy.java:139) at com.sun.jersey.spi.container.ContainerRequest.getEntity(ContainerRequest.java:474)Notice the API's is being called all the time - meaning they probalby had a browser up and running for a long time.There might be a possibilility that the browser might have some issues after running for a long time. Something to keep in mind when this happens again. Easy way to check that is to call Ambari server API's and also bring up a new browser window (new instance) and try hitting the browser UI.,1.2.3,1.2.3,0,2,227,1,1,1,0,0,0,0,1,0,0,0,,0,0
2027,Improvement,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 00:42:18 +0100,2013/04/26 00:42:18 +0100,Yusaku Sako,2013/04/27 04:02:52 +0100,1.139282407,1.139282407,Add validation checks for Add Property on custom site configs,Add validation checks for Add Property on custom site configs,1.2.3,1.2.3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,,0,0
2029,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 00:46:51 +0100,2013/04/26 00:46:51 +0100,Yusaku Sako,2013/04/27 04:05:10 +0100,1.137719907,1.137719907,Error when loading /main/services directly,Error when loading /main/services directly,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2030,Improvement,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 03:19:18 +0100,2013/04/26 03:19:18 +0100,Yusaku Sako,2013/04/27 04:17:56 +0100,1.040717593,1.040717593,Make frontend changes to account for the host component status UNKNOWN,Service status: if any of the master components are in UNKNOWN state  show the unknown icon. The action buttons for the service are disabled. Host status: if the host status is UNKNOWN or the heartbeat has not been received in more than 180 seconds  show the unknown icon. Host component status: if the host component status is UNKNOWN  show the unknown icon. The action button for the host component is disabled.,1.2.3,1.2.3,0,2,72,1,2,2,1,0,0,0,0,0,0,0,,0,0
2031,Bug,Resolved,Fixed,infra,Major,Giridharan Kesavan,2013/04/26 16:08:39 +0100,2013/04/26 16:08:39 +0100,Giridharan Kesavan,2013/04/30 19:02:34 +0100,4.120775463,4.120775463,Add clover code coverage profile,mvn test -Pclover -Dclover.license=&lt;clover.coverage.license&gt; should run the unit tests and return html/xml code coverage reports,1.3.0,,0,2,16,1,3,2,0,0,0,0,0,0,0,0,,0,0
2034,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 18:48:46 +0100,2013/04/26 18:48:46 +0100,Yusaku Sako,2013/04/27 04:19:52 +0100,0.396597222,0.396597222,Disable 'Add Component' button in the Host Details page if the host is in UNKNOWN state or !isHeartbeating,Disable 'Add Component' button in the Host Details page if the host is in UNKNOWN state or !isHeartbeating,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2035,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 19:08:59 +0100,2013/04/26 19:08:59 +0100,Yusaku Sako,2013/04/27 04:21:01 +0100,0.383356481,0.383356481,'Add local user' button is enabled but nothing happens upon clicking it under certain conditions,Steps to reproduce1. Go to Admin tab2. Click on 'Add Local User' button3. Click on Admin tab again4. Clicking on 'Add Local User' button does nothing,1.2.3,1.2.3,0,2,26,1,2,2,0,0,0,0,0,0,0,0,,0,0
2038,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/26 23:35:06 +0100,2013/04/26 23:35:06 +0100,Yusaku Sako,2013/05/01 18:39:27 +0100,4.7946875,4.7946875,Services links on Dashboard connected to incorrect pages,Click on any of the service links shown on the Dashboard page.It transitions to the service page and the content displayed is correct for the service chosen  but the URL indicates that it is another service and the side-menu shows a different service highlighted.,1.2.3,1.2.3,0,2,44,1,2,2,0,0,0,0,0,0,0,0,,0,0
2045,Bug,Resolved,Fixed,ambari-server,Major,Siddharth Wagle,2013/04/29 22:47:39 +0100,2013/04/29 22:47:39 +0100,Siddharth Wagle,2013/04/29 22:54:15 +0100,0.004583333,0.004583333,Add Unit test to verify  client re-install for install failed client,Add Unit test to verify  When INSTALL is schedules on client components it should also be scheduled on components that are in INSTALL_FAILED state,1.2.3,1.2.3,0,2,24,1,2,2,0,0,0,0,0,0,0,0,,0,0
2054,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/30 12:33:48 +0100,2013/04/30 12:33:48 +0100,Yusaku Sako,2013/05/01 22:13:45 +0100,1.402743056,1.402743056,If 'Install from Local Repository' selected in install wizard  Add Host wizard not working,If 'Install from Local Repository' selected in install wizard  Add Host wizard not working,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,1,0,0,,0,0
2058,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/04/30 20:48:33 +0100,2013/04/30 20:48:33 +0100,Yusaku Sako,2013/05/01 22:51:55 +0100,1.085671296,1.085671296,Host Detail page: if the host component is in INSTALL_FAILED state  we should let the user reinstall it,Host Detail page: if the host component is in INSTALL_FAILED state  we should let the user reinstall it,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2061,Improvement,Resolved,Fixed,ambari-web,Minor,Yusaku Sako,2013/05/01 02:48:52 +0100,2013/05/01 02:48:52 +0100,Yusaku Sako,2013/05/01 22:26:48 +0100,0.818009259,0.818009259,HBase Heatmaps: clean up labels and units,HBase Heatmaps: clean up labels and units,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2065,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/05/01 19:45:16 +0100,2013/05/01 19:45:16 +0100,Sumit Mohanty,2013/05/01 19:55:14 +0100,0.006921296,0.006921296,Hadoop group customization does not take affect,To customize the hadoop group  when it was changed from 'hadoop' to 'hadoopgroup'  it didn't look like it worked.root@ip-10-85-135-237 hdfsuser# id hdfsuid=495(hdfs) gid=494(hdfs) groups=494(hdfs) 495(hadoop)And looking at the /etc/group filepuppet:x:497:hadoopgroup:x:500:rrdcached:x:496:apache:x:48:hadoop:x:495:mapred hdfs,1.2.3,1.2.3,0,2,29,1,1,1,0,0,0,0,0,0,0,0,,0,0
2068,Bug,Resolved,Fixed,ambari-web,Minor,Yusaku Sako,2013/05/02 00:03:10 +0100,2013/05/02 00:03:10 +0100,Yusaku Sako,2013/05/03 00:20:37 +0100,1.012118056,1.012118056,'Preparing to install ' message needs spacing,'Preparing to install ' message needs spacing,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2070,Improvement,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/05/02 06:15:14 +0100,2013/05/02 06:15:14 +0100,Yusaku Sako,2013/05/06 18:53:20 +0100,4.526458333,4.526458333,Changing service directories should popup a confirmation/warning dialog upon save,Post-install  if the user tries to reconfigure NN  SNN  MapReduce local/system directories  we should popup a confirmation/warning upon Save as this is potentially a dangerous operation.,1.2.3,1.2.3,0,2,26,1,4,2,0,0,0,0,0,0,0,0,,0,0
2075,Bug,Resolved,Fixed,ambari-web,Major,Yusaku Sako,2013/05/04 00:07:41 +0100,2013/05/04 00:07:41 +0100,Yusaku Sako,2013/05/06 18:55:22 +0100,2.783113426,2.783113426,Admin role can't be assigned to LDAP user,Admin role can't be assigned to LDAP user,1.2.3,1.2.3,0,2,1,1,2,2,0,0,0,0,0,0,0,0,,0,0
2081,Bug,Resolved,Fixed,ambari-agent,Critical,Siddharth Wagle,2013/05/06 21:40:44 +0100,2013/05/06 21:40:44 +0100,Siddharth Wagle,2013/05/07 23:59:44 +0100,1.096527778,1.096527778,changeUid.sh failing during installation,On SUSE  I received a puppet error on each agent that /tmp/changeUid.sh failed during installation. (Sorry I no longer have the error  I made puppet change and restarted to get by it). But in a nutshell  running the command manually gave:ip-10-82-233-26:/tmp # /tmp/changeUid.sh ambari-qa 1012 /tmp/ambari-qa /home/ambari-qa /var/spool/mail/ambari-qaChanging uid of ambari-qa from 1012 to 1012Changing directory permisions for /tmp/ambari-qa /home/ambari-qa /var/spool/mail/ambari-qausermod: UID 1012 is not unique.Note that the usermod is trying to change to an existing UID  so the command is failing everywhere,1.2.3,1.2.4,0,2,87,1,5,2,0,0,0,0,0,0,0,0,,0,0
2087,Bug,Resolved,Fixed,,Major,Sumit Mohanty,2013/05/07 18:11:35 +0100,2013/05/07 18:11:35 +0100,Sumit Mohanty,2013/05/07 19:09:44 +0100,0.040381944,0.040381944,Tasks are not filtered by parent request id,STEPS:1) Get tasks for first request  /api/v1/clusters/&lt;cluster&gt;/requests/&lt;firstRequest&gt;  i.e. task1 ... taskN12) Get tasks for second request by task from first requst  like /api/v1/clusters/&lt;cluster&gt;/requests/&lt;secondRequest&gt;/tasks/task1 (note task1 belongs to first request  not second)3) Notice that task from first request are present in second request.,1.2.3,1.2.3,0,2,40,1,1,1,0,0,0,0,0,0,0,0,,0,0
2089,Bug,Resolved,Fixed,,Critical,Xi Wang,2013/05/07 19:08:10 +0100,2013/05/07 19:08:10 +0100,Xi Wang,2013/05/10 00:02:43 +0100,2.204548611,2.204548611,Post Ambari upgrade  Hive and Oozie fail to start after reconfigure,Post Ambari upgrade  Hive and Oozie fail to start after reconfigure,1.2.3,1.2.3,0,2,1,1,2,1,0,0,0,0,0,0,0,0,,0,0
2095,Bug,Resolved,Fixed,ambari-web,Critical,Jaimin D Jetly,2013/05/08 02:06:20 +0100,2013/05/08 02:06:20 +0100,Jaimin D Jetly,2013/05/10 00:06:28 +0100,1.916759259,1.916759259,It's possible to get into a state where install retry is not possible if the agent stops heartbeating,This affects both Install and Add Host Wizards.Steps to reproduce:While installing components  stop the agent on one of the hosts.Waiting for a while puts the components on the host into the UNKNOWN state.Click Retry from the UI. This causes a server-side error and the UI gets confused (the hosts are shown with 'Waiting' message and no 'Retry' button is available).The user is not able to get out of this state.,1.2.3,1.2.3,0,2,70,1,3,2,0,0,0,0,0,0,0,0,,0,0
