id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
1199,Bug,Resolved,Fixed,wicket,Critical,Gerolf Seitz,2007/12/02 22:58:50 +0100,,Unassigned,2007/12/02 23:32:56 +0100,0.023680556,,false positive or wrong unit tests unit tests when ajax is involved,MockWebApplication#setupRequestAndResponse always sets up a non ajax requestcycle.this method is also used to setup the requestcycle for ajax related functionality (eg. BaseWicketTester#clickLink).the consequence are:a) the markup for expected ajax responses contains wicket tags and wicket attributes  although these are never rendered in ajax responses.b) some unit tests (eg. AjaxTimerBehaviorTest#testAddToAjaxUpdate  ComponentBorderTest#testHideableBorder) succeed  when the same code in non-unit-test environment doesn't work  because there is no ajax request during testing  while there is one during normal execution.,1.3.0-rc1,1.3.0-rc2,0,0,75,1,1,1,0,0,0,0,0,0,1,11,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/MockWebApplication.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/TestDetachPageAjaxResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage2_ajax_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/AjaxHeaderContributionPage_ajax_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/DomReadyOrderPage_ajax_expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/MockComponent3-expected.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/ajaxLink/AjaxLinkWithBorderPage-1ExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/ajaxLink/AjaxPage2-1_ExpectedResult.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/componentMap/SimpleTestPageExpectedResult-1.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/markup/html/componentMap/SimpleTestPanelTest.java;,0,0
1204,Improvement,Resolved,Fixed,wicket,Major,Ryan Gravener,2007/12/03 23:37:07 +0100,2007/12/11 06:06:22 +0100,Igor Vaynberg,2007/12/11 06:06:22 +0100,7.2703125,0,Use X-Forwarded-For header for getting the IP address of the client in WebClientInfo,When using Apache HTTP Server's ProxyPass to forward to other HTTP Servers  such as Jetty  the client's ip address defaults to the server that forwarded the request  usually being 127...,1.3.0-rc1,1.3.0-final,0,0,31,1,0,0,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/request/WebClientInfo.java;,0,0
1208,Improvement,Resolved,Fixed,wicket-datetime,Major,Gerolf Seitz,2007/12/06 03:17:37 +0100,,Unassigned,2007/12/15 02:15:47 +0100,8.957060185,,upgrade to YUI 2.4.0,YUI should be updated to version 2.4.0along with this release  there have been significant changes to YUI Calendar (CalendarNavigator) and YUI Loader.CalendarNavigator will replace the current customized  self-maintained month/year selection.,1.3.0-rc1,1.3.0-final,0,0,30,1,1,1,0,0,0,0,0,0,3,22,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/YuiLib.java;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets/callt.gif;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets/calrt.gif;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets/calx.gif;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets/skins/sam/calendar.css;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets/wicket-calendar.css;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/calendar.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/wicket-date.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/dom/dom.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/event/event.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/yahoo/yahoo.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/yuiloader-beta.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/YuiLib.java;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/calendar-min.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/yahoo-dom-event/yahoo-dom-event.js;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/yuiloader-beta-min.js;jdk-1.4/wicket-datetime/src/test/java/org/apache/wicket/util/license/ApacheLicenceHeaderTest.java;jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DatePicker.java;,0,0
1215,Improvement,Resolved,Fixed,wicket,Major,Martijn Dashorst,2007/12/09 22:59:41 +0100,2010/10/24 16:03:28 +0100,Martin Grigorov,2010/10/24 16:07:14 +0100,1049.713576,0.002615741,WicketTester recreates session after setting attributes on it,The following test for internationalization doesn't work  as rendering the page will create a new session. WicketTester tester = new WicketTester(); tester.getWicketSession().setLocale(Locale.FRENCH); tester.startPage(HelloWorld.class); tester.assertLabel('message'  'Bonjour tout le monde!');But setting up the response and request first works around recreating the session WicketTester tester = new WicketTester(); tester.setupRequestAndResponse(); tester.getWicketSession().setLocale(Locale.FRENCH); tester.startPage(HelloWorld.class); tester.assertLabel('message'  'Bonjour tout le monde!');,1.4-M1,1.5-M3,1,1,53,1,5,4,0,0,0,0,0,0,1,1,wicket/src/test/java/org/apache/wicket/util/tester/WicketTesterSessionCreationTest.java;,0,0
1229,Bug,Resolved,Fixed,wicket,Major,Ashley Abraham,2007/12/14 19:24:36 +0100,2007/12/15 19:41:30 +0100,Igor Vaynberg,2007/12/15 19:41:30 +0100,1.011736111,0,Inside a html tag wicket:message's attribute cannot contain colon : in it  it uses the first colon and tokenizes the rest to be the resource_identifier. Need some way to use colon in the attribute name.,I am trying to use wicket:message inside a tag in the following format wicket:message='attribute:resource_identifier'The attribute:resource_identifier passed as a value to the wicket:message uses the colon to tokenize the attribute and the resource_identifier. Now  The attribute which I am using is a custom attribute 'ric:title' (without quotes) which also has a colon in it. Currently  I have a tag with a custom attribute ric:title and the resource_identifier for it is page.title &lt;div wicket:message='ric:title:page.title' /&gt;  the problem is wicket takes the first colon which is part of my attribute and takes the rest as the resource_identifier and looks for it in the property file and then throws an error.How can I tell wicket to ignore the colon in the attribute name...? and I've tried using slash in front of the colon and it didn't work  I've tried using ascii html entity encoding for colon  which is &#58; and didn't work.So  please make a way to use colon in the attribute.Something like the following would be nice &lt;div wicket:message=' 'ric:title' : page.title'&gt;  which allows the user to set the attribute name in the markup within single quoutes. I am hoping to see this fixed.Thanks,1.3.0-rc1,1.3.0-final,0,0,191,1,1,1,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/parser/filter/WicketMessageTagHandler.java;,0,0
1230,Bug,Closed,Fixed,wicket,Critical,Yaroslav Malyshev,2007/12/15 22:16:22 +0100,2007/12/16 18:47:23 +0100,Johan Compagner,2007/12/16 18:47:23 +0100,0.854872685,0,Temporary files not deleting when multipart upload fails with IO error,I just want to delete temporary files when upload fails (user cancelled or IO error occured)  this is really important when uploading files about 500Mb  and this bug makes security hole (anyone can eating my server's disk space by posting incomplete large files).I can't find simple workaround  and I think that fix by developers will more easy.For example you can handle IO error in class org.apache.wicket.util.upload.FileUploadBase  method parseRequest  when IO error occured  just delete all created temporary files  and only after deleting files throw your FileUploadException.I hope you will fix it soon.Thanks.,1.3.0-rc1,1.3.0-final,0,0,92,1,4,3,0,0,0,1,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/upload/FileUploadBase.java;,1,1
1239,Bug,Resolved,Fixed,wicket-extensions,Major,Artur Wronski,2007/12/21 14:46:32 +0100,2008/01/31 09:14:34 +0100,Unassigned,2008/02/02 21:52:24 +0100,43.29574074,2.526273148,java.lang.IllegalAccessError when changing AjaxEditableLabel,When changing AjaxEditableLabel system throws:java.lang.IllegalAccessError: tried to access methodorg.apache.wicket.Component.onModelChanging()V from classorg.apache.wicket.extensions.ajax.markup.html.AjaxEditableLabel$1 atorg.apache.wicket.extensions.ajax.markup.html.AjaxEditableLabel$1.onModelChanging(AjaxEditableLabel.java:273) at org.apache.wicket.Component.modelChanging(Component.java:2058) at org.apache.wicket.Component.setModelObject(Component.java:2823) at org.apache.wicket.markup.html.form.FormComponent.updateModel(FormComponent.java:992) at org.apache.wicket.markup.html.form.FormComponent.processInput(FormComponent.java:874) &#91;...&#93;The probem is in methd: protected FormComponent newEditor(MarkupContainer parent  String componentId  IModel model) { TextField editor = new TextField(componentId  model) { private static final long serialVersionUID = 1L; protected void onModelChanged() { super.onModelChanged(); AjaxEditableLabel.this.onModelChanged(); //here is a bug } protected void onModelChanging() { super.onModelChanging(); AjaxEditableLabel.this.onModelChanging(); //here is a bug } }; editor.setOutputMarkupId(true); editor.setVisible(false); editor.add(new EditorAjaxBehavior()); return editor; } AjaxEditableLabel.this.XXXXXX is not visible.Artur,1.3.0-rc2; 1.3.0-final,1.3.2,4,6,83,2,15,9,0,0,0,0,0,0,2,3,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableChoiceLabel.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableMultiLineLabel.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableLabel.java;,0,0
1264,Bug,Resolved,Fixed,,Minor,Nino Martinez,2008/01/07 11:30:35 +0100,2008/01/07 21:19:30 +0100,Unassigned,2008/01/07 21:19:30 +0100,0.408969907,0,assertComponentOnAjaxResponse does not work with WicketTester.clickLink,assertComponentOnAjaxResponse does not work with clickLink. Workaround are to call wickettester..executeAjaxEvent(ajaxLink 'onclick'); instead.Reason why this fails has something todo with that clickLink creates a servlet response which are empty hence this will always fail: // Get the AJAX response String ajaxResponse = getServletResponse().getDocument(); // Test that the previous response was actually a AJAX response failMessage = 'The Previous response was not an AJAX response. ' + 'You need to execute an AJAX event  using clickLink  before using this assert'; boolean isAjaxResponse = ajaxResponse.startsWith('&lt;?xml version=/'1.0/' encoding=/'UTF-8/'?&gt;&lt;ajax-response&gt;');proposed fix are to rewrite wicketTester.clicklink(string path boolean ajax) to call executeAjaxEvent instead if possible?,1.3.0-final,1.3.1,0,0,98,2,6,3,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/MockWebApplication.java;,0,0
1270,Bug,Resolved,Fixed,wicket,Major,Thomas Jaeckle,2008/01/09 11:57:09 +0100,,Unassigned,2008/01/14 07:42:00 +0100,4.8228125,,NPE in ListMultipleChoice.updateModel(),I noticed a NullPointerException when I cleared a Form with a ListMultipleChoice to its original state.In updateModel() following statement causes a NPE when something was selected in the multiple select but in the original state nothing was selected:selectedValues.addAll((Collection)getConvertedInput());getConvertedInput() is null  so ArrayList.addAll() operates on the null value and throws the NPE.,1.3.0-final,1.3.1,0,0,51,0,1,1,0,0,0,1,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/ListMultipleChoice.java;,0,0
1271,Bug,Resolved,Fixed,wicket,Major,Dipu C Seminlal,2008/01/09 12:23:58 +0100,2008/01/14 22:18:17 +0100,Igor Vaynberg,2008/01/14 22:18:17 +0100,5.412719907,0,Script in RenderHead method of AjaxFormChoiceComponentUpdatingBehavior needs fixing,The script in the renderHead method of AjaxFormChoiceComponentUpdatingBehavior assumes that the Radio Component will be the immediate child of the RadioGroup Component  But in some or in most of the cases that is not correct.That is not the case even in the Wicket Examples  in examples the hierarchy is RadioGroup/ListView/Radio.I have maodied the rendered script to work for RadioGroup/ListView/Radio hierarchy. And the Patch is attached.RegardsDipu,1.3.0-final,1.3.1,0,0,65,1,2,2,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/form/AjaxFormChoiceComponentUpdatingBehavior.java;,0,0
1283,Improvement,Resolved,Fixed,,Minor,Matej Knopp,2008/01/14 20:19:06 +0100,,Unassigned,2008/01/14 20:19:27 +0100,0.000243,,Allow to query component markup id without creating one,Allow to query component markup id without creating one,1.3.0-final,1.3.1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/Component.java;,0,0
1284,Improvement,Resolved,Fixed,wicket,Minor,Matej Knopp,2008/01/14 20:20:17 +0100,2008/01/14 20:20:17 +0100,Matej Knopp,2008/01/14 20:20:57 +0100,0.000463,0.000463,Report last focused element id on ajax request,Report last focused element id on ajax request,1.3.0-final,1.3.1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/AjaxRequestTarget.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/wicket-ajax.js;,0,0
1288,Improvement,Closed,Fixed,wicket,Minor,uwe schaefer,2008/01/16 20:40:53 +0100,2008/03/24 16:01:01 +0100,Johan Compagner,2008/03/24 16:01:01 +0100,67.80564815,0,Make Cookie-Detection possible without JavaScript,getClientInfo().getProperties().isCookiesEnabled() returns always false  when JavaScript is disabled.It is possible to detect the availibility of cookies by just testing for JSESSIONID in the current Request. Unfortunately  this cookie is not yet set by the first Redirecting Response that sends the users browser to the HomePage.,1.3.0-final,1.3.3,0,1,45,1,1,1,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/protocol/http/ClientProperties.java;,0,0
1291,Bug,Resolved,Fixed,wicket,Minor,Brandon Fuller,2008/01/17 20:03:45 +0100,2008/03/26 10:20:39 +0100,Maurice Marrink,2008/04/07 22:59:12 +0100,81.12184028,12.52677083,WicketTester Doesn't Support setDefaultFormProcessing(false),I was trying to use the WicketTester to click the button for an AjaxFallbackButton that has setDefaultFormProcessing(false). So I wanted to execute the onclick for the component  like this:tester.executeAjaxEvent('meetingForm:inputForm:rootViewPanel:addOrganization'  'onclick');What seems to happen is that the pages tries to update all the form fields and perform validation. This is incorrect in the context for the setDefaultFormProcessing(false) behavior.I was looking at the source for BaseWicketTester and noticed that in executeAjaxEvent()  it always tries to submit the form if the behavior is a AjaxFormSubmitBehavior. This wouldn't be correct in the case of when you set setDefaultFormProcessing(false) on the button. I think it needs to check for setDefaultFormProcessing at that point.,1.3.0-final,,0,1,108,1,1,1,0,0,0,0,0,0,1,4,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/form/AjaxFormSubmitTest.java;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/form/AjaxFormSubmitTestPage.html;jdk-1.4/wicket/src/test/java/org/apache/wicket/ajax/form/AjaxFormSubmitTestPage.java;,0,0
1293,Improvement,Closed,Fixed,wicket-extensions,Minor,Jonas,2008/01/18 15:43:17 +0100,2008/01/20 17:16:44 +0100,Martijn Dashorst,2008/01/20 17:16:44 +0100,2.064895833,0,Improve SelectOptions: allow customization of created SelectOption objects,I've created a patch that makes SelectOptions more flexible  as it now allows customization ofthe created SelectOption objects (e.g. adding an AjaxEventBehavior).The patch also extends the javadoc of Select  I've added an example on how to use Select  SelectOptions and SelectOption,1.3.0-final,1.3.1,0,0,41,1,1,1,0,0,0,0,0,0,1,2,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/select/Select.java;jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/select/SelectOptions.java;,0,0
1299,Improvement,Resolved,Fixed,wicket,Minor,Gerolf Seitz,2008/01/22 01:22:59 +0100,2008/01/22 01:24:11 +0100,Unassigned,2008/01/22 01:24:11 +0100,0.000833,0,HybridUrlCodingStrategy should throw a PageExpiredException if a RequestListenerInterface is targeted on a non-existent page-id/version,let's assume MyPage.class is mounted on /page and at some point the user is on /page.1.3if a click on a Link on that page  which results in a relative url '?wicket:interface...' but is ultimately sent to '/page.1.3?wicket:interface...'  is clicked after a session timeout the request is silently redirected to '/page.0' and the link callback is not processed.fix:before creating a new instance of a HybridBookmarkableRequestTarget  HybridUrlCodingStrategy should check if a RequestListenerInterface is present on the last request and throw a PageExpiredException if this is the case.,1.3.0-final,1.3.1,0,0,84,2,0,0,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/coding/HybridUrlCodingStrategy.java;,0,0
1302,Improvement,Resolved,Fixed,wicket,Major,Thomas Jaeckle,2008/01/24 14:34:37 +0100,2008/02/09 21:27:34 +0100,Igor Vaynberg,2008/02/09 21:27:34 +0100,16.28677083,0,Make substitutePropertyExpressions() in Localizer overridable,I want to extend Localizer.substitutePropertyExpressions(final Component component  final String string  final IModel model) to add a special behaviour when the model for substitution is instance of a Interface which has the Method getMessage(Locale locale).In this case I want to use a custom PropertyVariableInterpolator.So please make the method protected.,1.3.0-final,1.3.2,0,0,48,1,0,0,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/Localizer.java;,0,0
1305,Bug,Closed,Fixed,wicket,Major,Serge P. Nekoval,2008/01/25 18:25:51 +0100,2008/02/09 21:21:34 +0100,Johan Compagner,2008/03/07 23:10:10 +0100,42.19744213,27.07541667,AbstractTextComponent requires itself to be rendered before conversion happens,The bug is reproduced as follows:1. Use StatelessForm.2. Use compound model  eg CompoundPropertyModel. In this case  form components are not initially aware of their model types.3. Use any text component inside  eg TextFieldWhat happens:1. In StatelessForm  form processing occurs BEFORE components were actually rendered.2. BUT AbstractTextComponent guesses its model type ONLY in onBeforeRender().3. onBeforeRender() never gets called  so text component doesn't know its actual type and cannot convert properly.4. Everything crashes because of incorrect type (validators and form submission is working wrong).Obviously  this processing sequence needs to be fixed (eg retrieve model type early or check for stateless forms explicitly).,1.3.0-final,1.3.2,0,0,100,1,1,1,0,0,0,0,1,0,1,2,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/html/form/AbstractTextComponent.java;jdk-1.5/wicket-examples/src/main/java/org/apache/wicket/examples/stateless/StatelessPage.java;,0,0
1314,Bug,Resolved,Fixed,wicket-datetime,Major,Ryan Gravener,2008/01/31 00:05:09 +0100,2008/12/23 22:01:28 +0100,Juergen Donnerstag,2008/12/23 22:01:28 +0100,327.9141088,0,DateTimeField does not correct the timezone properly,The DateTimeField has a DateTextField which uses a styledateconverter with timezone correction set to true which is not needed since the DateTimeField accounts for the TimeZone correction. Another problem is that the DateTimeField only sets the timezone of the date (from local-&gt;client)  causing the date to be corrected to the local time. This should instead cause the local time to reflect that of the clients time.,1.3.4; 1.4-M3,1.4-RC2,0,0,67,1,7,4,0,0,0,0,0,0,2,2,jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DateTimeField.java;wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/DateTimeField.java;,0,0
1321,Bug,Resolved,Fixed,wicket,Minor,Daniel Kaplan,2008/02/05 07:49:37 +0100,2008/02/09 20:47:26 +0100,Igor Vaynberg,2008/02/09 20:47:34 +0100,4.540243056,9.26E-05,Javadoc error in QueryStringUrlCodingStrategy,The javadoc uses this as an example:mount(new QueryStringRequestTargetUrlCodingStrategy('/admin/productmanagement'  admin.ProductManagement.class));This does not work. It should say this instead:mount(new QueryStringUrlCodingStrategy('/admin/productmanagement'  admin.ProductManagement.class));,1.3.0-final,1.3.2,0,0,19,1,1,1,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/coding/QueryStringUrlCodingStrategy.java;,0,0
1323,Bug,Closed,Fixed,wicket,Major,Benjamin Keil,2008/02/06 03:35:33 +0100,2008/02/06 10:54:11 +0100,Johan Compagner,2008/02/06 10:54:11 +0100,0.304606481,0,AbstractPageableView has transient cachedItemCount  but doesn't set it to -1 on deserialization.,AbstractPageableView declares:private transient int cachedItemCount;When this is deserialized  cachedItemCount gets set to 0. This means that the method isItemCountCached() will return true on a deserialized AbstractPageableView. This  in turn  causes getCurrentPage() to return 0  even when the user is not navigating the first page.For me  this is causing huge problems with the paging navigator.My current workaround is this is to add this method to my DataView implementation:private Object readResolve() throws ObjectStreamException { final Class&lt;?&gt; myClass = getClass(); final Class&lt;?&gt; dataView = myClass.getSuperclass(); final Class&lt;?&gt; dataViewBase = dataView.getSuperclass(); final Class&lt;?&gt; abstractPagableView = dataViewBase.getSuperclass(); try { final Field field; field = abstractPagableView.getDeclaredField('cachedItemCount'); field.setAccessible(true); field.setInt(this  -1); } catch (Exception e) { throw new RuntimeException(e); } return this;}Obviously it would be better if the AbstractPagingView could take care of this itself.,1.3.1,1.3.2,0,1,127,1,2,2,1,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/markup/repeater/AbstractPageableView.java;,0,0
1332,Bug,Closed,Fixed,wicket,Major,Carlos Pita,2008/02/09 21:17:05 +0100,2008/03/24 15:39:34 +0100,Johan Compagner,2008/03/24 16:17:04 +0100,43.79165509,0.026041667,AjaxFormChoiceComponentUpdatingBehavior just updates the group 'grandchildren',Up to 1.3.0  there was a bug in that AjaxFormChoiceComponentUpdatingBehavior updated just the group's direct children. Now it generates the header script quoted below  that iterates over the direct children and then over the children of these  triggering the event for the input grandchildren only. So the situation is even worse. I think that attachChoiceHandlers should descend recursively and search for input elements along all the group descendants  not just one arbitrarily chosen level.function attachChoiceHandlers(markupid  callbackscript) { var choiceElementGroup = document.getElementById(markupid); for( var x = 0; x &lt; choiceElementGroup.childNodes.length; x++ ) { var choiceElementList = choiceElementGroup.childNodes&#91;x&#93;; for( var y = 0; y &lt; choiceElementList.childNodes.length; y++ ) { if (choiceElementList.childNodes&#91;y&#93; &amp;&amp; choiceElementList.childNodes&#91;y&#93;.tagName) { var tag = choiceElementList.childNodes&#91;y&#93;.tagName.toLowerCase(); if (tag == 'input') { Wicket.Event.add(choiceElementList.childNodes[y] 'click'  callbackscript); } } } }},1.3.1,1.3.3,2,2,131,1,7,3,0,0,0,0,1,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/ajax/form/AjaxFormChoiceComponentUpdatingBehavior.java;,0,0
1343,Bug,Resolved,Fixed,wicket,Major,demir kiracoglu,2008/02/14 15:10:23 +0100,2008/03/24 15:36:48 +0100,Matej Knopp,2008/09/19 01:05:06 +0100,217.4129977,178.3946528,HybridUrlCodingStrategy and StatelessForm ( or StatelessLink ) results in invalid parameter encoding,I put a header component on one of my pages which contains a statelessform ( or stateless link ) . I mounted the page with a HybridUrlCodingStrategy . When you request the page like thishttp://localhost:9696/mountpath/param1/param1value  stateless form attaches another parameter which shows the forms IFormListener target. The new url is like this :http://localhost:9696/mountpath/param1/param1value/wicket:interface/%3A0%3Aheader%3AloggedOutView%3AloginForm%3A%3AIFormSubmitListener%3A%3A/.0I haven't covered all the source code for now but i think the form changes the page parameters object so i think HybridUrlCodingStrategy must clone initial page parameters before putting it to page metadata. But not sure that this will cause any other problems,1.3.1,1.5-M1,0,0,103,1,2,2,0,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/request/target/coding/HybridUrlCodingStrategy.java;,0,0
1344,Improvement,Closed,Fixed,wicket,Minor,Andri Saar,2008/02/14 17:13:10 +0100,2008/03/08 23:18:01 +0100,Johan Compagner,2008/04/09 15:12:48 +0100,54.91641204,31.66304398,BigDecimalConverter is not precise,Currently  if we use the BigDecimalConverter class  it converts the values by first letting the NumberFormat to parse the value into a Double  which the BigDecimalConverter class in turn turns into a BigDecimal.Unfortunately such an implementation loses precision  for example if we enter '123.45' in a form  it can be converted to '123.45000000000001' or '123.44999999999999999' thanks to the conversion to a Double.Fixing the issue is rather simple: check if the NumberFormat you get is a DecimalFormat  and if yes  simply call format.setParseBigDecimal(true) and the NumberFormat will interpret the values correctly.,1.3.1,1.4-M1,0,0,90,1,3,2,1,0,0,0,0,0,1,1,jdk-1.4/wicket/src/main/java/org/apache/wicket/util/convert/converters/AbstractDecimalConverter.java;,0,0
1350,Bug,Resolved,Fixed,wicket,Major,Andy Chu,2008/02/16 05:33:39 +0100,2008/03/26 10:07:46 +0100,Unassigned,2008/03/27 01:12:16 +0100,39.8184838,0.628125,AutoCompleteTextField's *scrollable* suggestion list disappeared when a mouse pointing to the scroll bar in IE6/7,if we define the following CCS to fix the height of the suggestion list  the list will become to be scrollable when it is overflow  for example  there are 100 suggestions should be shown.div.wicket-aa { height: 200px; overflow: auto;}if a user moves his mouse to the scroll bar  the suggestion list will disappear immediately in IE6/7 but in FF. The reason is that the onblur event of the text field is triggered in IE but in FF. At the moment the mouse pointing to the scroll bar  Wicket.AutoComplete.mouseactive is 0  therefore  hideAutoComplete() was called. That's why the suggestion list disappeared in IE6/7.,1.3.0-final; 1.3.1,1.3.3,0,0,102,2,3,2,1,1,0,0,0,0,1,1,jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete/wicket-autocomplete.js;,0,0
1361,Bug,Resolved,Fixed,wicket,Major,Meetesh Karia,2008/02/20 10:26:47 +0100,2008/03/09 08:36:49 +0100,Igor Vaynberg,2008/03/09 08:36:49 +0100,17.92363426,0,Localizer doesn't honor style when caching property lookups,In Wicket 1.2.6  we created some properties files like:Foo.propertiesFoo_style1.propertiesFoo_style2.propertiesand used StringResourceModel to look up property values. This worked correctly as in 1.2.6  Localizer didn't cache the property lookups and respected the style. However  in 1.3  Localizer now caches the lookups but doesn't respect the style when creating the cache key (though it does append the locale to the end of the cache key).The side-effects of this are that whatever style is in use when a property is first looked up  that property value will be returned for all subsequent lookups regardless of style.,1.3.1,1.3.2,0,1,93,1,4,2,0,0,0,0,0,1,2,2,jdk-1.4/wicket/src/main/java/org/apache/wicket/Localizer.java;jdk-1.4/wicket/src/main/java/org/apache/wicket/Localizer.java;,0,0
