id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,fixingTimeFromCreate,fixingTimeFromAssignment,summary,description,affectVersion,fixVersion,votes,watches,description_words,assingnee_count,comment_count,commentator_count,Surprising,Dormant,Blocker,security,Performance,Breakage,commit_count,file_count,files,nsec,fsec
4866,Improvement,Closed,Fixed,Tools,Trivial,Knut Anders Hatlen,2010/10/26 10:48:23 +0100,2010/10/26 10:48:23 +0100,Knut Anders Hatlen,2010/10/29 09:52:36 +0100,2.961261574,2.961261574,Simplify SYSCS_BULK_INSERT with IdUtil.mkQualifiedName(),SystemProcedures.SYSCS_BULK_INSERT contains this piece of code: String entityName = IdUtil.normalToDelimited(tableName); if (schemaName != null) { entityName = IdUtil.normalToDelimited(schemaName) + '.' + entityName; }The helper method IdUtil.mkQualifiedName() could do the exact same in one line.,10.7.1.1,10.7.1.1,0,0,34,1,2,1,1,0,0,0,0,0,1,1,java/engine/org/apache/derby/catalog/SystemProcedures.java;,0,0
4873,Bug,Closed,Fixed,Test,Major,Myrna van Lunteren,2010/10/29 00:45:13 +0100,2012/10/05 00:51:43 +0100,Knut Anders Hatlen,2012/10/31 11:01:49 +0100,733.4281944,26.42368056,NullPointerException in testBoundaries with ibm jvm 1.6,With the line skipping the testBoundaries fixture of the InternationalConnectTest commented out  I get the following stack when I run the test with ibm 1.6:1) testBoundaries(org.apache.derbyTesting.functionTests.tests.jdbcapi.InternationalConnectTest)java.sql.SQLException: DERBY SQL error: SQLCODE: -1  SQLSTATE: XJ001  SQLERRMC: java.lang.NullPointerExceptionXJ001.U at org.apache.derby.client.am.SQLExceptionFactory40.getSQLException(SQLExceptionFactory40.java:96) at org.apache.derby.client.am.SqlException.getSQLException(SqlException.java:358) at org.apache.derby.jdbc.ClientDriver.connect(ClientDriver.java:149) at java.sql.DriverManager.getConnection(DriverManager.java:322) at java.sql.DriverManager.getConnection(DriverManager.java:273) at org.apache.derbyTesting.functionTests.tests.jdbcapi.InternationalConnectTest.testBoundaries(InternationalConnectTest.java:111) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:109) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:23) at org.apache.derbyTesting.junit.BaseTestSetup.run(BaseTestSetup.java:57) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:23) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:23) at org.apache.derbyTesting.junit.BaseTestSetup.run(BaseTestSetup.java:57)Caused by: org.apache.derby.client.am.SqlException: DERBY SQL error: SQLCODE: -1  SQLSTATE: XJ001  SQLERRMC: java.lang.NullPointerExceptionXJ001.U at org.apache.derby.client.am.Connection.completeSqlca(Connection.java:2117) at org.apache.derby.client.net.NetConnectionReply.parseRdbAccessFailed(NetConnectionReply.java:541) at org.apache.derby.client.net.NetConnectionReply.parseAccessRdbError(NetConnectionReply.java:434) at org.apache.derby.client.net.NetConnectionReply.parseACCRDBreply(NetConnectionReply.java:297) at org.apache.derby.client.net.NetConnectionReply.readAccessDatabase(NetConnectionReply.java:121) at org.apache.derby.client.net.NetConnection.readSecurityCheckAndAccessRdb(NetConnection.java:846) at org.apache.derby.client.net.NetConnection.flowSecurityCheckAndAccessRdb(NetConnection.java:769) at org.apache.derby.client.net.NetConnection.flowUSRIDONLconnect(NetConnection.java:601) at org.apache.derby.client.net.NetConnection.flowConnect(NetConnection.java:408) at org.apache.derby.client.net.NetConnection.&lt;init&gt;(NetConnection.java:218) at org.apache.derby.client.net.NetConnection40.&lt;init&gt;(NetConnection40.java:77) at org.apache.derby.client.net.ClientJDBCObjectFactoryImpl40.newNetConnection(ClientJDBCObjectFactoryImpl40.java:269) at org.apache.derby.jdbc.ClientDriver.connect(ClientDriver.java:140) ... 35 moreThis is after the latest check in for DERBY-4836 (revision 1028035).I'll attach derby.log.,10.7.1.1,10.5.3.2; 10.6.2.4; 10.7.1.1,0,1,145,1,6,3,1,0,0,1,0,1,1,1,java/engine/org/apache/derby/impl/store/raw/data/BaseDataFileFactory.java;,0,0
4880,Improvement,Closed,Fixed,Demos/Scripts; JMX,Minor,Knut Anders Hatlen,2010/10/31 21:31:02 +0100,2010/10/31 21:31:02 +0100,Knut Anders Hatlen,2010/11/03 14:16:30 +0100,2.698240741,2.698240741,Unchecked warnings in JMXManagementService and VTI demos,These warnings I only see if java15compile.classpath points to Java 6 class libraries (either set explicitly in ant.properties  or implicitly by the property setter): &#91;javac&#93; /code/derby/trunk2/java/engine/org/apache/derby/impl/services/jmx/JMXManagementService.java:215: warning: &#91;unchecked&#93; unchecked conversion &#91;javac&#93; found : java.lang.Class &#91;javac&#93; required: java.lang.Class&lt;java.lang.Object&gt; &#91;javac&#93; new StandardMBean(bean  beanInterface) { &#91;javac&#93; ^ &#91;javac&#93; /code/derby/trunk2/java/engine/org/apache/derby/impl/services/jmx/JMXManagementService.java:215: warning: &#91;unchecked&#93; unchecked method invocation: &lt;T&gt;StandardMBean(T java.lang.Class&lt;T&gt;) in javax.management.StandardMBean is applied to (java.lang.Object java.lang.Class) &#91;javac&#93; new StandardMBean(bean  beanInterface) { &#91;javac&#93; ^ &#91;javac&#93; 2 warnings &#91;javac&#93; /code/derby/trunk2/java/demo/vtis/java/org/apache/derbyDemo/vtis/core/QueryVTIHelper.java:185: warning: &#91;unchecked&#93; unchecked call to getMethod(java.lang.String java.lang.Class&lt;?&gt;...) as a member of the raw type java.lang.Class &#91;javac&#93; ( methodName  new Class[] { String.class } ); &#91;javac&#93; ^ &#91;javac&#93; /code/derby/trunk2/java/demo/vtis/java/org/apache/derbyDemo/vtis/core/XmlVTI.java:253: warning: &#91;unchecked&#93; unchecked call to getMethod(java.lang.String java.lang.Class&lt;?&gt;...) as a member of the raw type java.lang.Class &#91;javac&#93; ( methodName  new Class[] { String.class } ); &#91;javac&#93; ^ &#91;javac&#93; /code/derby/trunk2/java/demo/vtis/java/org/apache/derbyDemo/vtis/core/XmlVTI.java:260: warning: &#91;unchecked&#93; unchecked call to getConstructor(java.lang.Class&lt;?&gt;...) as a member of the raw type java.lang.Class &#91;javac&#93; ( new Class[] { String.class  String.class  String[].class } ); &#91;javac&#93; ^ &#91;javac&#93; /code/derby/trunk2/java/demo/vtis/java/org/apache/derbyDemo/vtis/snapshot/Subscription.java:278: warning: &#91;unchecked&#93; unchecked call to getMethod(java.lang.String java.lang.Class&lt;?&gt;...) as a member of the raw type java.lang.Class &#91;javac&#93; ( methodName  new Class[] {} ); &#91;javac&#93; ^ &#91;javac&#93; 4 warnings,10.7.1.1,10.7.1.1,0,0,206,1,3,1,1,0,0,0,0,0,1,4,java/demo/vtis/java/org/apache/derbyDemo/vtis/core/QueryVTIHelper.java;java/demo/vtis/java/org/apache/derbyDemo/vtis/core/XmlVTI.java;java/demo/vtis/java/org/apache/derbyDemo/vtis/snapshot/Subscription.java;java/engine/org/apache/derby/impl/services/jmx/JMXManagementService.java;,0,0
4888,Bug,Closed,Fixed,JDBC; Network Client,Major,Knut Anders Hatlen,2010/11/05 20:17:43 +0100,2010/11/05 20:17:43 +0100,Knut Anders Hatlen,2010/11/06 09:32:12 +0100,0.551724537,0.551724537,ClassCastException when calling boolean meta-data functions with 10.7 client against 10.6 server,I noticed that DESCRIBE didn't work when I tried to connect to a 10.6 server with ij/client driver at version 10.7.ij&gt; describe t;JAVA ERROR: java.lang.ClassCastException: java.lang.Integer cannot be cast to java.lang.Booleanjava.lang.ClassCastException: java.lang.Integer cannot be cast to java.lang.Boolean at org.apache.derby.client.am.DatabaseMetaData.getMetaDataInfoBoolean(DatabaseMetaData.java:2401) at org.apache.derby.client.am.DatabaseMetaData.storesLowerCaseIdentifiers(DatabaseMetaData.java:191) at org.apache.derby.impl.tools.ij.ij.caIdentifier(ij.java:3040) at org.apache.derby.impl.tools.ij.ij.DescTableStatement(ij.java:1624) at org.apache.derby.impl.tools.ij.ij.ijStatement(ij.java:1121) at org.apache.derby.impl.tools.ij.utilMain.runScriptGuts(utilMain.java:341) at org.apache.derby.impl.tools.ij.utilMain.go(utilMain.java:261) at org.apache.derby.impl.tools.ij.Main.go(Main.java:229) at org.apache.derby.impl.tools.ij.Main.mainCore(Main.java:184) at org.apache.derby.impl.tools.ij.Main.main(Main.java:75) at org.apache.derby.tools.ij.main(ij.java:59) at org.apache.derby.iapi.tools.run.main(run.java:53),10.7.1.1,10.7.1.1,0,0,61,1,4,2,1,0,0,0,0,1,1,2,java/client/org/apache/derby/client/am/DatabaseMetaData.java;java/testing/org/apache/derbyTesting/functionTests/tests/junitTests/compatibility/JDBCDriverTest.java;,0,0
4895,Bug,Closed,Fixed,SQL,Minor,Dag H. Wanvik,2010/11/09 17:30:12 +0100,2011/02/15 00:43:46 +0100,Dag H. Wanvik,2011/02/15 00:43:46 +0100,97.30108796,0,Thread local TableDescriptor#referencedColumnMap is not removed from app threads when Derby is shut down,&gt; This has been seen to cause error messages in TomCat  cf. this quote from a mail on derby-user:&gt; &gt; http://mail-archives.apache.org/mod_mbox/db-derby-user/201011.mbox/%3C7800E37B639BC345BC2AB40980B7C529180FB525@MERCMBX03R.na.SAS.com%3E&gt; &gt; SEVERE: The web application &#91;/MyApp&#93; created a ThreadLocal with key of type [org.apache.derby.iapi.sq/&gt; l.dictionary.TableDescriptor$1] (value &#91;org.apache.derby.iapi.sql.dictionary.TableDescriptor$1@d133a3&#93;)/&gt; and a value of type &#91;java.util.WeakHashMap&#93; (value [{={1  2  3  4}  =null  =null}]) but failed to remo/&gt; ve it when the web application was stopped. This is very likely to create a memory leak.,10.5.1.1; 10.5.2.0; 10.5.3.0; 10.6.1.0; 10.6.2.1,10.5.3.2; 10.6.2.4; 10.7.1.1,0,0,78,1,12,3,0,1,0,1,1,1,1,3,java/engine/org/apache/derby/iapi/sql/conn/LanguageConnectionContext.java;java/engine/org/apache/derby/iapi/sql/dictionary/TableDescriptor.java;java/engine/org/apache/derby/impl/sql/conn/GenericLanguageConnectionContext.java;,2,2
4899,Improvement,Closed,Fixed,SQL,Minor,Kristian Waagan,2010/11/11 12:59:16 +0100,2010/11/11 12:59:16 +0100,Kristian Waagan,2010/11/12 12:30:49 +0100,0.980243056,0.980243056,Refactor access to primary structures in AlterTableConstantAction,Many of the private methods in impl.sql.execute.AlterTableConstantAction take the activation (and sometimes a number of references obtained through it) as an argument. This seems unnecessary  and it clutters the code with argument passing  boilerplate code and variable hiding.,10.7.1.1,10.7.1.1,0,0,38,1,7,3,0,0,0,0,0,0,1,1,java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java;,0,0
4907,Bug,Closed,Fixed,JDBC,Minor,Kathey Marsden,2010/11/19 00:49:54 +0100,2010/12/17 17:31:01 +0100,Siddharth Srivastava,2011/03/24 17:41:55 +0100,125.7027894,97.00756944,EmbeddedXADataSource with ;create=true attribute set in setDatabaseName fails with java.sql.SQLException: Database not available,Setting the ;create=true attribute in setDatabaseName with EmbededXADataSource and EmbeddedXADataSource40 fails with $ java TestDerbyCreateException in thread 'main' java.sql.SQLException: Database not available at org.apache.derby.jdbc.EmbeddedXADataSource.setupResourceAdapter(EmbededXADataSource.java:175) at org.apache.derby.jdbc.EmbeddedXADataSource.getXAConnection(EmbeddedXDataSource.java:101) at TestDerbyCreate.main(TestDerbyCreate.java:18)using the create attributie in databaseName works fine with EmbeddedDataSource. Using setCreateDatabase('create') with EmbeddedXADataSource is a good work around and I think generally preferable.import java.sql.*;import javax.sql.*;public class TestDerbyCreate{ public static void main(String[] args) throws Throwable { org.apache.derby.jdbc.EmbeddedXADataSource ds = new org.apache.derby.jdbc.EmbeddedXADataSource(); ds.setDatabaseName('TestDB;create=true'); ds.setUser('dbuser1'); ds.setPassword('dbpwd1'); PooledConnection pooledConn = ds.getXAConnection(); Connection conn = pooledConn.getConnection(); System.out.println('Database product: ' + conn.getMetaData().getDatabaseProductName()); System.out.println('Database version: ' + conn.getMetaData().getDatabaseProductVersion()); System.out.println('Driver name: ' + conn.getMetaData().getDriverName()); System.out.println('Driver version: ' + conn.getMetaData().getDriverVersion()); System.out.println('JDBC driver major ve,10.1.3.1; 10.2.2.0; 10.3.3.0; 10.4.2.0; 10.5.3.0; 10.6.2.1,10.5.3.2; 10.6.2.4; 10.7.1.4; 10.8.1.2,0,3,103,1,35,6,0,1,1,0,0,0,3,12,java/engine/org/apache/derby/jdbc/EmbeddedXADataSource.java;java/engine/org/apache/derby/jdbc/ReferenceableDataSource.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/J2EEDataSourceTest.java;java/testing/org/apache/derbyTesting/junit/JDBCDataSource.java;java/engine/org/apache/derby/jdbc/EmbeddedXADataSource.java;java/engine/org/apache/derby/jdbc/ReferenceableDataSource.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/J2EEDataSourceTest.java;java/testing/org/apache/derbyTesting/junit/JDBCDataSource.java;java/engine/org/apache/derby/jdbc/EmbeddedXADataSource.java;java/engine/org/apache/derby/jdbc/ReferenceableDataSource.java;java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/J2EEDataSourceTest.java;java/testing/org/apache/derbyTesting/junit/JDBCDataSource.java;,0,0
4910,Bug,Closed,Fixed,Replication,Major,Kathey Marsden,2010/11/23 00:49:24 +0100,2011/04/08 08:56:35 +0100,Knut Anders Hatlen,2011/04/11 11:00:40 +0100,139.4244907,3.086168981,Four replication tests fail on z/OS with junit.framework.AssertionFailedError: startMaster did not succeed.,Four replication tests failed with junit.framework.AssertionFailedError: startMaster did not succeed. running on the 64bit JVM on z/OS:ReplicationRun_Local_3_p2 ReplicationRun_Local_StateTest_part1ReplicationRun_Local_3_p3 ReplicationRun_Local_StateTest_part1_2Below are the stack traces. I will attach the fail directory.There were 4 failures:1) testReplication_Local_StateTest_part1(org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1)junit.framework.AssertionFailedError: startMaster did not succeed. at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster_direct(ReplicationRun.java:1072) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster(ReplicationRun.java:906) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1._testPreStartedMaster(ReplicationRun_Local_StateTest_part1.java:375) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1.testReplication_Local_StateTest_part1(ReplicationRun_Local_StateTest_part1.java:136) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:109) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.runBare(ReplicationRun.java:207) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:16)2) testReplication_Local_StateTest_part1_2(org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1_2)junit.framework.AssertionFailedError: startMaster did not succeed. at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster_direct(ReplicationRun.java:1072) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster(ReplicationRun.java:906) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_StateTest_part1_2.testReplication_Local_StateTest_part1_2(ReplicationRun_Local_StateTest_part1_2.java:128) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:109) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.runBare(ReplicationRun.java:207) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:16)3) testReplication_Local_3_p2_StateTests_bigInsert_sleepBeforeStopMaster(org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p2)junit.framework.AssertionFailedError: startMaster did not succeed. at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster_direct(ReplicationRun.java:1072) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster(ReplicationRun.java:906) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p2.replication_Local_3_p2_StateTests(ReplicationRun_Local_3_p2.java:128) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p2.testReplication_Local_3_p2_StateTests_bigInsert_sleepBeforeStopMaster(ReplicationRun_Local_3_p2.java:248) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:109) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.runBare(ReplicationRun.java:207) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:16)4) testReplication_Local_3_p3_StateNegativeTests(org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p3)junit.framework.AssertionFailedError: startMaster did not succeed. at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster_direct(ReplicationRun.java:1072) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.startMaster(ReplicationRun.java:906) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun_Local_3_p3.testReplication_Local_3_p3_StateNegativeTests(ReplicationRun_Local_3_p3.java:128) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:48) at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25) at org.apache.derbyTesting.junit.BaseTestCase.runBare(BaseTestCase.java:109) at org.apache.derbyTesting.functionTests.tests.replicationTests.ReplicationRun.runBare(ReplicationRun.java:207) at junit.extensions.TestDecorator.basicRun(TestDecorator.java:22) at junit.extensions.TestSetup$1.protect(TestSetup.java:19) at junit.extensions.TestSetup.run(TestSetup.java:16)FAILURES!!!Tests run: 13032  Failures: 4  Errors: 0,10.7.1.1,10.7.1.4; 10.8.1.2; 10.9.1.0,0,1,154,1,12,2,0,0,0,0,0,1,2,4,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun.java;java/engine/org/apache/derby/impl/store/replication/slave/SlaveController.java;java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_Derby4910.java;java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationSuite.java;,0,0
4911,Bug,Closed,Fixed,Network Server; Store,Major,Dag H. Wanvik,2010/11/23 23:24:43 +0100,2010/11/23 23:24:43 +0100,Dag H. Wanvik,2010/11/24 22:03:16 +0100,0.9434375,0.9434375,restoreIntrFlagIfSeen may throw ShutdownException causing confusing console stack trace at server shutdown,Exception in thread 'DRDAConnThread_508'org.apache.derby.iapi.error.ShutdownException: at org.apache.derby.iapi.services.context.ContextManager.checkInterrupt(ContextManager.java:437) at org.apache.derby.iapi.services.context.ContextManager.getContext(ContextManager.java:155) at org.apache.derby.iapi.services.context.ContextService.getContextOrNull(ContextService.java:249) at org.apache.derby.iapi.util.InterruptStatus.restoreIntrFlagIfSeen(InterruptStatus.java:158) at org.apache.derby.impl.jdbc.TransactionResourceImpl.handleException(TransactionResourceImpl.java:356) at org.apache.derby.impl.jdbc.EmbedConnection.handleException(EmbedConnection.java:2284) at org.apache.derby.impl.jdbc.ConnectionChild.handleException(ConnectionChild.java:82) at org.apache.derby.impl.jdbc.EmbedPreparedStatement.closeActions(EmbedPreparedStatement.java:261) at org.apache.derby.impl.jdbc.EmbedStatement.close(EmbedStatement.java:307) at org.apache.derby.impl.drda.DRDAStatement.close(DRDAStatement.java:1027) at org.apache.derby.impl.drda.Database.close(Database.java:364) at org.apache.derby.impl.drda.Session.close(Session.java:115) at org.apache.derby.impl.drda.DRDAConnThread.closeSession(DRDAConnThread.java:8289) at org.apache.derby.impl.drda.DRDAConnThread.run(DRDAConnThread.java:315),10.7.1.1; 10.8.1.2,10.7.1.1; 10.8.1.2,0,0,32,1,8,4,0,0,0,0,0,0,1,1,java/engine/org/apache/derby/iapi/util/InterruptStatus.java;,0,0
4912,Bug,Closed,Fixed,Test,Major,Dag H. Wanvik,2010/11/24 01:10:56 +0100,2010/11/24 08:34:05 +0100,Kristian Waagan,2010/12/06 16:54:39 +0100,12.6553588,12.34761574,Instability in Derby2017LayerBTest,Seen on 10.7 RC1:testFailedStreamInsertBinaryAutoCommitRollbackOnError(org.apache.derbyTesting.functionTests.tests.jdbc4.Derby2017LayerBTest) FAILURE:junit.framework.AssertionFailedError: Column value mismatch @ column 'B'  row 1: Expected: &gt;5468697320697320726f772031&lt; Found: &gt;5468697320697320726f772036&lt; at junit.framework.Assert.fail(Assert.java:47) at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1213) at org.apache.derbyTesting.junit.JDBC.assertRowInResultSet(JDBC.java:1125) at org.apache.derbyTesting.junit.JDBC.assertFullResultSetMinion(JDBC.java:1012) at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:935) at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:892) at org.apache.derbyTesting.junit.JDBC.assertFullResultSet(JDBC.java:850) at org.apache.derbyTesting.functionTests.tests.jdbc4.Derby2017LayerBTest.doInsertTest(Derby2017LayerBTest.java:493) at org.apache.derbyTesting.functionTests.tests.jdbc4.Derby2017LayerBTest.testFailedStreamInsertBinaryAutoCommitRollbackOnError(Derby2017LayerBTest.java:315),10.6.2.1; 10.7.1.1; 10.8.1.2,10.6.2.2; 10.7.1.4; 10.8.1.2,0,0,35,1,5,2,0,0,0,0,0,1,1,1,java/testing/org/apache/derbyTesting/functionTests/tests/jdbc4/Derby2017LayerBTest.java;,0,0
